name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Uwase Alice,driver68f9c1bd@example.com,DL00538,199,42515.33,0.8203784729408874,0.8069212149479843,2.930485072498557,0.8630769455726983,"{""highway"": 66.78546264297873, ""city"": 30.909621208792515, ""residential"": 21.39062054499395}",37,18,0.7783535875590839,0.8742957501599772,3.9955433729881467,3,['Basic'],"[""R349"", ""R008"", ""R492""]",0.14224088296687545,538
Niyonsaba Eric,driver1c01dff2@example.com,DL00539,87,14423.48,0.828730546328035,0.9852406428723413,12.806495284791424,0.7809203026382883,"{""highway"": 70.36096572788622, ""city"": 22.099509229989707, ""residential"": 24.983947795056388}",9,29,0.8559834375531938,0.9762370063654011,4.12627433334104,5,['Basic'],"[""R071"", ""R277"", ""R368""]",0.33790524336362987,539
Rwigema Odette,drivera41801bc@example.com,DL00540,73,12322.04,0.6353501468962457,0.8648814761737283,10.586860401003023,0.7984095146945442,"{""highway"": 68.10371206377802, ""city"": 34.95996785931967, ""residential"": 23.11337977509922}",14,18,0.8118180035993918,0.9178105385674991,4.317588410791282,3,"['Basic', 'Advanced']","[""R123"", ""R246"", ""R059""]",0.465768240887249,540
Iyamuremye Thierry,driver0983d707@example.com,DL00541,109,38098.33,0.9760214793317221,0.9111632514389227,4.476654131456105,0.9529907061162062,"{""highway"": 66.28290527658191, ""city"": 34.068601275610774, ""residential"": 20.016382366519665}",2,39,0.9702847565596822,0.9381619437287051,4.069730316091652,2,['Basic'],"[""R182"", ""R320"", ""R302""]",0.20062455455500317,541
Uwase John,driver6f81b2a0@example.com,DL00542,24,19230.46,0.6070571866118368,0.9370588691427189,14.676499529547009,0.9680304762437202,"{""highway"": 73.64110752296688, ""city"": 28.400200326046544, ""residential"": 22.39874531302749}",4,15,0.7429352448190546,0.8005320209842393,4.637892579042248,3,['Basic'],"[""R406"", ""R008"", ""R496""]",0.23005653221819117,542
Mukamana Alice,driver7538192a@example.com,DL00543,152,13053.11,0.5556307996166312,0.8461908492529613,18.01724156633699,0.9709882558399321,"{""highway"": 55.603319056549275, ""city"": 23.78658104734499, ""residential"": 15.217220568061858}",28,16,0.625872227821001,0.7209220162082562,4.008674908418879,3,"['Basic', 'Advanced']","[""R042"", ""R093"", ""R353""]",0.2476698925684505,543
Mukamana Claude,driverfbd645b8@example.com,DL00544,99,21860.12,0.8750784034839969,0.8210423657672045,12.5587281590219,0.8216056544014378,"{""highway"": 65.3462881855104, ""city"": 28.23379380570524, ""residential"": 21.284109030158675}",2,15,0.8589313078340705,0.8496889886710643,4.231604073613437,5,"['Basic', 'Advanced']","[""R155"", ""R246"", ""R368""]",0.1165223598753936,544
Umuhoza Eric,drivera0da3e60@example.com,DL00545,118,46660.67,0.9167726666072054,0.8469216463323013,12.214373866497771,0.9815273787985459,"{""highway"": 59.092708120632246, ""city"": 33.38280952538008, ""residential"": 16.330404012090266}",40,11,0.8386676347965349,0.924222856593617,3.8642353120847694,2,['Basic'],"[""R489"", ""R299"", ""R269""]",0.3921433777990059,545
Mukamana John,driverdb44f748@example.com,DL00546,150,1375.70,0.6930857906698089,0.9025036174180562,14.052714571038726,0.8337748646301619,"{""highway"": 61.54413314912327, ""city"": 33.398778805287634, ""residential"": 17.53940903936853}",15,19,0.6329133469043995,0.951515510566573,4.33549095353817,4,['Basic'],"[""R294"", ""R359"", ""R150""]",0.33513822234581025,546
Munyaneza Alice,driver040cb2c1@example.com,DL00547,29,45924.81,0.936575779896347,0.9141954802688166,18.910912060681127,0.9340093743031554,"{""highway"": 68.14039589139561, ""city"": 32.58969264459354, ""residential"": 16.51017391095224}",6,25,0.8142230807561054,0.986203601626563,4.600266780009445,2,"['Basic', 'Advanced']","[""R373"", ""R346"", ""R011""]",0.13538241005723686,547
Mugisha Thierry,driver171dc204@example.com,DL00548,85,26805.11,0.8786394738082912,0.729208124834254,17.889469643758805,0.8002819572186257,"{""highway"": 68.73726397115807, ""city"": 26.324981588155214, ""residential"": 16.17132890720152}",4,16,0.8534654667901012,0.8999047341060491,3.5043188245710857,5,['Basic'],"[""R138"", ""R441"", ""R043""]",0.34939666010224213,548
Ndagijimana Alice,driverc688dcf7@example.com,DL00549,161,43188.98,0.7732483546207305,0.7807439761852845,13.147590611307452,0.8119487689878846,"{""highway"": 67.6820689284024, ""city"": 31.65867844194503, ""residential"": 15.455677140475023}",28,37,0.9873999379296227,0.7281480787350375,3.4028145545854196,5,"['Basic', 'Advanced']","[""R074"", ""R127"", ""R308""]",0.2813709729321773,549
Iyamuremye Jean,driver5243a0a5@example.com,DL00550,182,33040.21,0.5785284765072176,0.8085391435237879,7.408425756653938,0.8798105938839667,"{""highway"": 67.32673953197504, ""city"": 29.637382464715046, ""residential"": 21.651400409937835}",32,5,0.7170320696184063,0.770648418623948,3.9583176485387734,4,['Basic'],"[""R433"", ""R132"", ""R179""]",0.4841276228139195,550
Iyamuremye Eric,driverad250565@example.com,DL00551,36,4571.22,0.7669187100932839,0.7278556139171718,0.7736852882765088,0.9426709040690449,"{""highway"": 64.01728699324278, ""city"": 33.467221583463186, ""residential"": 18.967717227531146}",38,2,0.7810127634438891,0.8645424913994958,3.6696669364566534,5,"['Basic', 'Advanced']","[""R209"", ""R339"", ""R249""]",0.2121182996928091,551
Ndagijimana Alice,drivere84bb4e7@example.com,DL00552,32,46475.69,0.8772900201384524,0.7171867055544873,13.779640578739428,0.9755001369240103,"{""highway"": 73.43971002155234, ""city"": 26.057228647787948, ""residential"": 16.698283287817308}",8,28,0.8439224307320633,0.7896454259959589,3.345693545225463,2,"['Basic', 'Advanced']","[""R077"", ""R131"", ""R323""]",0.4476748513506853,552
Uwase Odette,driver7e5caf3e@example.com,DL00553,18,36121.25,0.6599493444984621,0.8416375849715148,13.544223566929002,0.803899884684145,"{""highway"": 62.80584731775196, ""city"": 34.01964332587326, ""residential"": 24.626732129604704}",27,36,0.9298823517857917,0.7020310444255399,4.728209646971161,1,"['Basic', 'Advanced']","[""R405"", ""R026"", ""R255""]",0.4985096478805834,553
Mukamana Jacqueline,driver599c8763@example.com,DL00554,151,1409.55,0.8808120351273699,0.9247353226012724,11.883486326755154,0.800895376906915,"{""highway"": 61.825655329932765, ""city"": 30.217391973541467, ""residential"": 21.492507416073046}",36,2,0.7252683047325156,0.8251581870848588,4.246163787684911,2,"['Basic', 'Advanced']","[""R477"", ""R289"", ""R455""]",0.444656640428571,554
Munyaneza Jean,driver74d44b11@example.com,DL00555,183,20185.69,0.6806445493276692,0.8589726978349187,18.055740747811708,0.9390681539361084,"{""highway"": 71.45932348211616, ""city"": 28.687354681448568, ""residential"": 19.14976363980184}",14,31,0.9132002252016023,0.9410969113474068,3.1877988972780114,4,"['Basic', 'Advanced']","[""R383"", ""R437"", ""R331""]",0.4928551582330579,555
Ndagijimana John,driver909cee9b@example.com,DL00556,198,25794.82,0.7964989277177248,0.7270496331143144,2.10999598399823,0.8805034875363935,"{""highway"": 68.78255866574655, ""city"": 34.63142813931843, ""residential"": 16.795525886726736}",40,26,0.7421275795903787,0.9460823194842941,3.3124958356331975,4,['Basic'],"[""R492"", ""R258"", ""R374""]",0.498732181004761,556
Kamanzi Thierry,driver12827894@example.com,DL00557,76,13878.43,0.5451673252629069,0.7852605081056993,7.855072899519293,0.9838242671356547,"{""highway"": 73.45148222334429, ""city"": 34.12357509256253, ""residential"": 19.115983867547925}",32,38,0.9624831418697855,0.9390886772750191,3.4315103621658043,5,"['Basic', 'Advanced']","[""R476"", ""R387"", ""R185""]",0.41039576352247276,557
Mukamana Claude,driver2451ebee@example.com,DL00558,107,43129.16,0.794126078142244,0.9159890210601993,17.119995926008716,0.8538236498876135,"{""highway"": 56.44439988032618, ""city"": 27.191661262196323, ""residential"": 18.573717986390406}",34,39,0.8064489473373302,0.986305751446481,3.629582747781697,3,"['Basic', 'Advanced']","[""R009"", ""R081"", ""R007""]",0.2622688722495441,558
Rwigema Eric,driverfc8a64b0@example.com,DL00559,190,1737.23,0.5069146693644099,0.9536912891907083,15.470642719283859,0.9176822417715356,"{""highway"": 66.76286592135895, ""city"": 28.200221748235137, ""residential"": 17.698682579486462}",37,6,0.9694545732299124,0.9255142145531425,3.753013362091789,5,"['Basic', 'Advanced']","[""R191"", ""R328"", ""R299""]",0.4205428423418317,559
Umuhoza Jean,driver6f214a72@example.com,DL00560,13,10569.76,0.9275539888140988,0.8587633961690648,7.653873245282456,0.7407024513966708,"{""highway"": 66.21326292303064, ""city"": 29.3391094512727, ""residential"": 18.935882970601632}",2,6,0.9719680854408826,0.7197787679428462,3.4868706465802344,3,"['Basic', 'Advanced']","[""R245"", ""R493"", ""R376""]",0.10165367707898652,560
Uwase Emmanuel,driver10e8486f@example.com,DL00561,181,20989.06,0.5898141213651621,0.8011264537890205,17.905413409161135,0.9512311449056846,"{""highway"": 71.5728933889439, ""city"": 20.78355352846205, ""residential"": 19.4245064731452}",7,22,0.6857031256862602,0.7868053479065027,4.32850489496564,4,['Basic'],"[""R008"", ""R029"", ""R219""]",0.21344320913322595,561
Mugisha Eric,driver3ea57fdd@example.com,DL00562,128,39669.10,0.920368302398066,0.9456572819754427,10.543724724033954,0.9084683509261742,"{""highway"": 57.51432561941019, ""city"": 34.76306402846596, ""residential"": 16.730874755794645}",28,23,0.8300503505271661,0.9884005087939203,4.168708909643547,2,"['Basic', 'Advanced']","[""R419"", ""R347"", ""R217""]",0.24614729466287347,562
Niyonsaba John,driver1ebc5c46@example.com,DL00563,99,36057.67,0.5324615043083305,0.8492682721116416,6.716439752393437,0.9182278895944571,"{""highway"": 72.19870007135714, ""city"": 30.553548638037547, ""residential"": 19.52534544908242}",45,25,0.7675068545800114,0.8334122629827307,4.99594277338578,5,"['Basic', 'Advanced']","[""R029"", ""R255"", ""R472""]",0.12607467660535931,563
Umuhoza John,driver47d5514d@example.com,DL00564,80,2762.82,0.7895020117285445,0.7775576788634555,11.20707967468137,0.7022800531240456,"{""highway"": 65.0997795659479, ""city"": 24.081394468342246, ""residential"": 16.07117179081294}",1,11,0.6341131571736282,0.9633419661014598,4.482092029654657,2,"['Basic', 'Advanced']","[""R427"", ""R016"", ""R349""]",0.396121946906951,564
Kamanzi Emmanuel,driver321e9f6d@example.com,DL00565,119,18035.97,0.8520977647306901,0.8121363890264095,14.77044448750042,0.7787841425223961,"{""highway"": 65.1373574760564, ""city"": 25.31802045801709, ""residential"": 19.798578356630614}",21,6,0.7915727694496142,0.70531637686111,4.640706174757717,3,['Basic'],"[""R249"", ""R060"", ""R020""]",0.20201323668192583,565
Munyaneza John,driverf08431c5@example.com,DL00566,22,18646.19,0.7399724830316847,0.8863348620007994,10.390221468734634,0.8996569715252402,"{""highway"": 73.54224534717517, ""city"": 25.96328514842144, ""residential"": 17.796074835161715}",18,35,0.8884826577776497,0.979233354580351,4.641476140552807,4,"['Basic', 'Advanced']","[""R324"", ""R187"", ""R205""]",0.16260066020489072,566
Mugisha Jean,driver82bb5974@example.com,DL00567,186,17657.44,0.7042873055839534,0.913835614090605,1.3168323589482713,0.9039197709603939,"{""highway"": 73.20816531462455, ""city"": 22.0862794873851, ""residential"": 24.772123688876853}",26,16,0.7934428410600702,0.9339179237973867,3.761404382839438,2,"['Basic', 'Advanced']","[""R499"", ""R440"", ""R160""]",0.4952266398446976,567
Iyamuremye Claude,driver3bd4013d@example.com,DL00568,13,1468.32,0.6032859984810923,0.8897736019309259,7.28032988618676,0.7380522624952882,"{""highway"": 60.85736975425558, ""city"": 21.811501779457515, ""residential"": 16.012097995928126}",26,11,0.7448035622007976,0.8977500833515458,4.733222247175123,4,['Basic'],"[""R047"", ""R284"", ""R305""]",0.22803228471852008,568
Umuhoza Jean,driver0a4a6f72@example.com,DL00569,18,41580.45,0.683892085845561,0.771477110014509,1.1982276955976163,0.9699002120941034,"{""highway"": 65.52340701826644, ""city"": 31.464688447874366, ""residential"": 21.837204643913854}",39,40,0.6348129475430825,0.7743296915683359,3.1696829726183946,2,"['Basic', 'Advanced']","[""R462"", ""R062"", ""R320""]",0.33807460916485277,569
Iyamuremye Eric,driver64c384be@example.com,DL00570,113,25517.71,0.8796845881539296,0.8964159932215151,11.50712531044857,0.9228605983487965,"{""highway"": 58.91737872402801, ""city"": 20.19781578695816, ""residential"": 15.72578695665603}",9,12,0.8817615220694741,0.7064872501260633,3.886464937832061,4,"['Basic', 'Advanced']","[""R400"", ""R064"", ""R289""]",0.31488571359053386,570
Umuhoza Jean,driver4a237edb@example.com,DL00571,37,4701.26,0.9670515217571353,0.8043056502520666,1.7973618993144966,0.8893409677219382,"{""highway"": 59.69669105850426, ""city"": 27.12852026666308, ""residential"": 15.6113114598467}",14,36,0.6011815398786433,0.8838626896595847,4.697909076487415,4,['Basic'],"[""R238"", ""R360"", ""R284""]",0.3129564860502536,571
Mukamana Alice,driver188f250f@example.com,DL00572,124,25364.43,0.6871926145654119,0.7144644834150882,18.672000573322592,0.9687444504033385,"{""highway"": 69.90944240488616, ""city"": 25.157293521325307, ""residential"": 17.142763571557317}",25,6,0.8646267340606608,0.8615140326073341,3.379410176931639,4,"['Basic', 'Advanced']","[""R139"", ""R470"", ""R395""]",0.17660724029162578,572
Mukamana Claude,driver096841b8@example.com,DL00573,186,24496.19,0.6776279017016611,0.9954692596706325,9.5352049492561,0.811552550804107,"{""highway"": 59.59366234607663, ""city"": 31.547583153147393, ""residential"": 22.75520728036185}",48,9,0.9934755679161903,0.8861241768983048,3.1952903642248165,2,"['Basic', 'Advanced']","[""R384"", ""R089"", ""R253""]",0.40478047715757604,573
Mugisha Thierry,driver9c252b57@example.com,DL00574,17,12599.54,0.5718821027522507,0.8079352428710854,11.04318203832529,0.7070003558765952,"{""highway"": 73.79793466119948, ""city"": 25.167052460389172, ""residential"": 17.90988291780812}",41,12,0.9823994866361059,0.7286684651692716,4.998816377462139,1,['Basic'],"[""R266"", ""R146"", ""R273""]",0.15311613439881336,574
Rwigema Claude,driver87fb0a1a@example.com,DL00575,113,8209.74,0.6894696790231406,0.9105266478903028,3.323485990423784,0.857306336962078,"{""highway"": 71.9060819104044, ""city"": 24.586606062701946, ""residential"": 22.365316777810445}",42,39,0.6999701041056315,0.7402257591074133,3.0244930340045144,4,"['Basic', 'Advanced']","[""R285"", ""R417"", ""R383""]",0.2799432084922711,575
Uwase Emmanuel,driverad73a292@example.com,DL00576,183,49309.72,0.8927652638541607,0.930547532758523,8.874397499474593,0.7997986118180404,"{""highway"": 71.06932997783217, ""city"": 33.78852912654351, ""residential"": 19.90897468255418}",13,30,0.9355559039263133,0.8743705076124223,3.30890275211196,5,"['Basic', 'Advanced']","[""R329"", ""R462"", ""R156""]",0.48122502073556983,576
Rwigema Jacqueline,driverba1c218c@example.com,DL00577,146,19422.54,0.5472177396991418,0.8396774495521809,17.402955789492648,0.7163152170824097,"{""highway"": 62.06255365945009, ""city"": 20.940346818946338, ""residential"": 19.478248155909082}",41,25,0.8502181809870193,0.9095459202319531,3.1296982124745023,3,['Basic'],"[""R088"", ""R334"", ""R106""]",0.19036161780939104,577
Ndagijimana Jacqueline,driver0f3ee262@example.com,DL00578,142,20638.81,0.6763686478117334,0.8572987928514264,8.786400766557108,0.7877698609380503,"{""highway"": 56.58331001840356, ""city"": 31.959867687779706, ""residential"": 15.362718632701743}",15,2,0.8672559920000624,0.8974693487103682,4.9761216776957315,5,['Basic'],"[""R313"", ""R361"", ""R027""]",0.2797753998349738,578
Umuhoza Emmanuel,driver8780848b@example.com,DL00579,141,34086.36,0.5004654949994225,0.7497388688892072,18.156959011063798,0.9494371023032978,"{""highway"": 62.90948870987095, ""city"": 30.764125676163715, ""residential"": 22.21636818495574}",6,20,0.9912160058835131,0.8176798235220852,4.143503535581855,1,"['Basic', 'Advanced']","[""R302"", ""R343"", ""R037""]",0.3473931960978407,579
Niyonsaba John,driver30e767a9@example.com,DL00580,199,23494.00,0.7297727394702014,0.761594416678861,8.460029155564502,0.8332457540525535,"{""highway"": 68.24592861760537, ""city"": 26.601922830396056, ""residential"": 20.302360501936022}",7,3,0.9493900608990415,0.8762763110616123,3.793363949379394,4,['Basic'],"[""R215"", ""R390"", ""R401""]",0.2992889086745376,580
Kamanzi Alice,driver6189dc66@example.com,DL00581,184,30879.04,0.9202922402298344,0.7332990756031857,8.036239195001215,0.8698457564027966,"{""highway"": 55.8283572361411, ""city"": 24.614294884992663, ""residential"": 20.364924701030976}",49,40,0.815029275551325,0.7361655857371266,3.3871136138709197,1,"['Basic', 'Advanced']","[""R344"", ""R427"", ""R322""]",0.11001739761243595,581
Umuhoza Alice,driver1b9c5e63@example.com,DL00582,183,20190.74,0.6589127576489379,0.9416944273310544,16.023472098125698,0.7853707191164363,"{""highway"": 64.0011932096511, ""city"": 29.90908554784793, ""residential"": 24.596061266822083}",26,2,0.9921299294771824,0.9262365172713347,3.9831579259415175,4,['Basic'],"[""R496"", ""R335"", ""R003""]",0.3109766865582204,582
Mugisha Thierry,driverfb835b63@example.com,DL00583,159,19450.06,0.7047430253905315,0.7165537605268284,7.9388530397147115,0.9511398655081524,"{""highway"": 61.216535342926676, ""city"": 33.90465889662596, ""residential"": 16.818767538943128}",39,8,0.7038259501533889,0.90253212097053,3.736934474768389,4,"['Basic', 'Advanced']","[""R402"", ""R344"", ""R163""]",0.225117893723332,583
